subj_id	trial_no	item_type	source	moni_response	rt_moni	word	study_pos
103	1	*VVV*	right	R	5.6593098999992435	Gabel	8
103	2	*nnn*	nosou	N	2.4273521999994045	Reptil	-95
103	3	*VVV*	right	R	3.4437872999997126	Sturm	47
103	4	*VVV*	right	R	1.7483201000004556	Pfeife	33
103	5	*VVV*	left	R	4.533036400000128	Schiff	40
103	6	*nnn*	nosou	N	1.252263700000185	Schädel	-95
103	7	*nnn*	nosou	L	3.8543506000005436	Puppe	-95
103	8	*nnn*	nosou	L	3.363054199999169	König	-95
103	9	*nnn*	nosou	N	1.0851622000000134	Stange	-95
103	10	*nnn*	nosou	N	2.7084282999994684	Zimmer	-95
103	11	*nnn*	nosou	N	1.3077745999999024	Fischer	-95
103	12	*nnn*	nosou	N	4.1339491999997335	Keller	-95
103	13	*EEE*	left	L	3.686394499999551	Geld	34
103	14	*nnn*	nosou	N	1.4192400000001726	Nektar	-95
103	15	*nnn*	nosou	N	1.1401797999997143	Mutter	-95
103	16	*nnn*	nosou	N	5.046104500000183	Richter	-95
103	17	*nnn*	nosou	N	1.0920421000000715	Altar	-95
103	18	*nnn*	nosou	L	4.708927499999845	Diener	-95
103	19	*nnn*	nosou	L	1.61381160000019	Papier	-95
103	20	*nnn*	nosou	N	0.8145478999995248	Kinn	-95
103	21	*nnn*	nosou	N	1.3404154999998354	Harfe	-95
103	22	*VVV*	right	R	2.9660046999997576	Pfeil	71
103	23	*VVV*	left	L	1.717211899999711	Kalk	1
103	24	*nnn*	nosou	R	2.2464061999999103	Grab	-95
103	25	*nnn*	nosou	N	0.9169724000003043	Rathaus	-95
103	26	*EEE*	right	R	1.6999275999996826	Küche	2
103	27	*nnn*	nosou	N	2.509799899999962	Kneipe	-95
103	28	*EEE*	left	L	2.5095516999999745	Zucker	30
103	29	*nnn*	nosou	N	0.8616213000004791	Fleisch	-95
103	30	*nnn*	nosou	N	0.9082778000001781	Blut	-95
103	31	*EEE*	left	R	1.0445247999996354	Pelz	4
103	32	*VVV*	left	R	1.6853366000004826	Plakat	68
103	33	*VVV*	right	L	1.3331984999995257	Küste	78
103	34	*nnn*	nosou	N	0.8296165000001565	Fahne	-95
103	35	*nnn*	nosou	N	1.6370405999996365	Dampf	-95
103	36	*EEE*	right	R	1.1257205000001704	Pfarrer	53
103	37	*nnn*	nosou	R	1.717808000000332	Pfeffer	-95
103	38	*EEE*	left	R	0.7020730000003823	Kind	57
103	39	*nnn*	nosou	N	0.8684198999999353	Vieh	-95
103	40	*nnn*	nosou	N	1.2772601999995459	Allee	-95
103	41	*nnn*	nosou	L	1.9012696999998298	Metall	-95
103	42	*EEE*	left	L	0.9410424999996394	Nagel	31
103	43	*nnn*	nosou	L	2.500870500000019	Person	-95
103	44	*VVV*	left	L	1.1735874000005424	Heer	69
103	45	*VVV*	left	R	4.29283999999916	Vulkan	16
103	46	*EEE*	right	R	1.9412357000001066	Ofen	15
103	47	*VVV*	left	R	2.3817010000002483	Mord	18
103	48	*nnn*	nosou	L	1.56577709999965	Schleim	-95
103	49	*nnn*	nosou	N	1.2683238999998139	Tinte	-95
103	50	*VVV*	right	L	1.1331632999999783	Hektar	55
103	51	*VVV*	right	R	1.0694922000002407	Meer	36
103	52	*nnn*	nosou	N	0.9248799000006329	Nässe	-95
103	53	*nnn*	nosou	N	0.661519600000247	Dozent	-95
103	54	*nnn*	nosou	L	1.7821533999995154	Stein	-95
103	55	*nnn*	nosou	L	1.8939862999995967	Strand	-95
103	56	*nnn*	nosou	N	0.7580154999996012	Staub	-95
103	57	*EEE*	right	R	0.9547880000000077	Elefant	13
103	58	*nnn*	nosou	N	1.8538032999995266	Brett	-95
103	59	*EEE*	right	R	1.1892981000000873	Hose	50
103	60	*nnn*	nosou	L	1.9087914000001547	Panzer	-95
103	61	*nnn*	nosou	N	0.7643380999998044	Insekt	-95
103	62	*VVV*	left	N	1.2372525000000678	Butter	66
103	63	*nnn*	nosou	N	2.7976096000002144	Erde	-95
103	64	*nnn*	nosou	R	1.173341900000196	Halle	-95
103	65	*EEE*	right	L	0.9901107999994565	Sumpf	58
103	66	*nnn*	nosou	N	0.9014394999994693	Bettler	-95
103	67	*EEE*	right	R	0.8606399999998757	Orkan	74
103	68	*nnn*	nosou	N	1.9095498000006046	Schüler	-95
103	69	*nnn*	nosou	L	2.2302786000000197	Klippe	-95
103	70	*VVV*	right	N	0.9173738999998022	Getränk	79
103	71	*EEE*	left	L	1.358123400000295	Palast	22
103	72	*nnn*	nosou	N	1.222435900000164	Schaum	-95
103	73	*nnn*	nosou	N	1.3492361000007804	Zeitung	-95
103	74	*EEE*	left	R	1.0836043999997855	Wiese	76
103	75	*VVV*	right	R	1.2860267000005479	Redner	42
103	76	*nnn*	nosou	L	3.318466100000478	Stuhl	-95
103	77	*VVV*	left	L	1.4211335999998482	Hafer	9
103	78	*EEE*	right	L	1.133563200000026	Bauch	27
103	79	*nnn*	nosou	N	1.3824463999999352	Pferd	-95
103	80	*VVV*	left	R	1.9583410000004733	Kaffee	45
103	81	*nnn*	nosou	N	0.7982449999999517	Gehirn	-95
103	82	*nnn*	nosou	N	1.930441399999836	Lager	-95
103	83	*nnn*	nosou	N	0.8527364999999918	Wohnung	-95
103	84	*EEE*	left	L	1.0772446000000855	Diamant	37
103	85	*VVV*	right	R	1.0295415999999022	Ehefrau	64
103	86	*EEE*	left	N	0.9333274000000529	Buch	6
103	87	*EEE*	left	L	1.477208399999654	Blüte	41
103	88	*VVV*	left	R	1.781409000000167	Gelenk	44
103	89	*EEE*	right	R	1.077175100000204	Apfel	73
103	90	*VVV*	right	N	1.2934513999998671	Katze	10
103	91	*nnn*	nosou	N	0.8615688999998383	Hütte	-95
103	92	*nnn*	nosou	N	1.0618366999997306	Fuchs	-95
103	93	*nnn*	nosou	N	1.3175492999998824	Haut	-95
103	94	*nnn*	nosou	N	0.9975476999998136	Frosch	-95
103	95	*nnn*	nosou	N	0.8690212000001338	Wolle	-95
103	96	*VVV*	right	R	1.8770260999999664	Pianist	39
103	97	*EEE*	right	L	1.8620070999995733	Garten	24
103	98	*VVV*	left	R	1.3179975000002742	Berg	12
103	99	*nnn*	nosou	N	0.8374681999994209	Kugel	-95
103	100	*nnn*	nosou	L	2.5490376999996442	Wasser	-95
103	101	*nnn*	nosou	N	1.3496697999999014	Vogel	-95
103	102	*nnn*	nosou	R	1.7019835000000967	Räuber	-95
103	103	*VVV*	left	L	1.8370074000004024	Sänger	28
103	104	*EEE*	right	R	1.3098442000000432	Schmied	60
103	105	*VVV*	right	L	2.2380383000008806	Raupe	21
103	106	*EEE*	left	R	0.9815935999995418	Nonne	70
103	107	*VVV*	left	L	0.8867292000004454	Gift	56
103	108	*VVV*	left	L	1.1085290000000896	Eisen	32
103	109	*EEE*	left	R	2.4296588000006523	Boden	35
103	110	*VVV*	right	L	1.333747399999993	Leiche	3
103	111	*EEE*	left	R	1.1891909999994823	Bankier	11
103	112	*EEE*	right	L	1.7336058999999295	Gold	65
103	113	*VVV*	left	L	1.749753499999315	Fluss	25
103	114	*nnn*	nosou	L	3.8540664000001925	Schlamm	-95
103	115	*nnn*	nosou	N	1.1896292999999787	Wald	-95
103	116	*nnn*	nosou	R	1.5397801999997682	Klavier	-95
103	117	*EEE*	left	R	0.8694247000003088	Becher	43
103	118	*EEE*	left	L	1.0997914000008677	Lawine	80
103	119	*nnn*	nosou	R	1.3307504999993398	Junge	-95
103	120	*nnn*	nosou	R	2.2134580000001733	Doktor	-95
103	121	*EEE*	right	L	1.5496918000008009	Feuer	51
103	122	*nnn*	nosou	L	2.1238837000000785	Yacht	-95
103	123	*EEE*	left	R	0.8370870000007926	Fabrik	20
103	124	*EEE*	left	R	1.7008020000002944	Neffe	61
103	125	*nnn*	nosou	N	1.2839422999995804	Wiege	-95
103	126	*VVV*	right	L	0.8940071000006355	Moor	26
103	127	*VVV*	right	L	1.2221427000004041	Salat	54
103	128	*nnn*	nosou	N	0.9016275000003589	Sessel	-95
103	129	*VVV*	left	L	1.5656503000000157	Maler	17
103	130	*EEE*	left	R	3.117943700000069	Stirn	23
103	131	*nnn*	nosou	N	0.9172768999997061	Toast	-95
103	132	*nnn*	nosou	R	2.045375000000604	Hammer	-95
103	133	*nnn*	nosou	L	1.9575091999995493	Gras	-95
103	134	*VVV*	left	N	1.3734574000000066	Flasche	29
103	135	*EEE*	right	R	2.9013004999997065	Brief	5
103	136	*EEE*	left	L	3.7344515999993746	Stern	59
103	137	*VVV*	left	L	1.1495796999997765	Larve	67
103	138	*EEE*	left	R	1.7416613999994297	Hotel	52
103	139	*EEE*	right	L	1.3731093000005785	Felsen	49
103	140	*nnn*	nosou	N	0.8932190000004994	Winter	-95
103	141	*nnn*	nosou	N	0.989854500000547	Körper	-95
103	142	*nnn*	nosou	N	0.7653519000004962	Gemüse	-95
103	143	*VVV*	right	L	2.3175054000003	Dichter	77
103	144	*EEE*	right	L	1.565463799999634	Möbel	62
103	145	*nnn*	nosou	N	1.0931009999994785	Mädchen	-95
103	146	*nnn*	nosou	N	1.26887220000026	Auspuff	-95
103	147	*VVV*	right	N	1.7891727999995055	Schmutz	75
103	148	*nnn*	nosou	N	2.236917899999753	Pflanze	-95
103	149	*nnn*	nosou	N	0.7731602000003477	Ecke	-95
103	150	*VVV*	right	N	0.7894629000002169	Luft	19
103	151	*VVV*	right	R	1.0284684999996898	Sklave	72
103	152	*nnn*	nosou	N	2.3171684999997524	Fenster	-95
103	153	*nnn*	nosou	R	3.0693074999999226	Blase	-95
103	154	*EEE*	right	L	1.598385999999664	Seil	7
103	155	*VVV*	left	L	3.5339716000007684	Sauna	38
103	156	*EEE*	right	R	1.0215961000003517	Lerche	46
103	157	*VVV*	left	R	0.996959699999934	Mönch	63
103	158	*nnn*	nosou	N	1.2298250000003463	Auto	-95
103	159	*EEE*	right	R	1.8694267000000764	Pudding	48
103	160	*EEE*	right	L	1.0932972000000518	Abgrund	14
