subj_id	trial_no	item_type	source	moni_response	rt_moni	word	study_pos
113	1	*VVV*	right	R	4.035015400000248	Raupe	52
113	2	*VVV*	right	N	1.587156099999902	Bettler	23
113	3	*EEE*	right	L	3.9316490999999587	Zucker	68
113	4	*nnn*	nosou	N	1.260359100000187	Altar	-95
113	5	*nnn*	nosou	N	1.8287058999999317	Luft	-95
113	6	*VVV*	right	R	1.930370000000039	Abgrund	75
113	7	*nnn*	nosou	N	0.981011800000033	Pudding	-95
113	8	*EEE*	left	R	2.0105584000002636	Mädchen	30
113	9	*VVV*	right	L	1.6077611000000616	Gelenk	49
113	10	*EEE*	left	L	1.6929448000000775	Moor	9
113	11	*EEE*	right	R	1.1245536000001266	Auspuff	5
113	12	*nnn*	nosou	N	2.14904850000039	Boden	-95
113	13	*nnn*	nosou	N	1.0909280000000763	Dozent	-95
113	14	*EEE*	left	R	1.1320612999998048	Hotel	1
113	15	*nnn*	nosou	N	1.3403809000001274	Frosch	-95
113	16	*VVV*	left	N	1.5338161999998192	Redner	77
113	17	*nnn*	nosou	N	1.293047900000147	Hafer	-95
113	18	*VVV*	right	L	1.5408007000000907	Seil	22
113	19	*VVV*	right	R	2.1095596000000114	Puppe	79
113	20	*nnn*	nosou	N	1.8674596000000747	Küche	-95
113	21	*nnn*	nosou	N	1.252158799999961	Panzer	-95
113	22	*nnn*	nosou	N	0.845432499999788	Zeitung	-95
113	23	*nnn*	nosou	N	1.6607513999997536	Keller	-95
113	24	*nnn*	nosou	N	0.9899488000000929	Brief	-95
113	25	*EEE*	left	L	1.1243868999999904	Wohnung	61
113	26	*VVV*	right	R	1.4289542999999867	Stein	57
113	27	*nnn*	nosou	N	2.356580799999847	Diener	-95
113	28	*nnn*	nosou	N	1.060735300000033	Person	-95
113	29	*nnn*	nosou	N	1.2128311999999823	Hektar	-95
113	30	*EEE*	right	R	1.0358524000002944	Yacht	78
113	31	*EEE*	right	N	5.3576945999998316	Plakat	76
113	32	*EEE*	left	L	1.0601952999995774	Klavier	20
113	33	*nnn*	nosou	N	3.109566200000245	Kinn	-95
113	34	*nnn*	nosou	N	0.9970790000002125	Räuber	-95
113	35	*nnn*	nosou	N	1.6041243999998187	Mönch	-95
113	36	*EEE*	right	R	1.2213440999998966	Pfeil	59
113	37	*nnn*	nosou	N	3.301492799999778	Pfeffer	-95
113	38	*VVV*	left	N	1.1821426000001338	Apfel	34
113	39	*nnn*	nosou	N	0.9161143999999695	Toast	-95
113	40	*EEE*	left	L	1.8677032000000509	Vieh	32
113	41	*nnn*	nosou	R	1.7301712000003135	Schlamm	-95
113	42	*nnn*	nosou	N	2.381152099999781	Hütte	-95
113	43	*EEE*	right	R	0.9734551000001375	Maler	65
113	44	*nnn*	nosou	N	0.9423442000002069	Butter	-95
113	45	*EEE*	left	L	1.6280622999997831	Gemüse	17
113	46	*nnn*	nosou	N	0.9809636999998474	Fleisch	-95
113	47	*nnn*	nosou	N	2.8368617000000995	Kugel	-95
113	48	*nnn*	nosou	N	0.7643466999998054	Hammer	-95
113	49	*EEE*	right	R	1.2291308000003482	Grab	2
113	50	*VVV*	left	L	1.125772699999743	Pfarrer	31
113	51	*nnn*	nosou	N	3.252527900000132	Halle	-95
113	52	*VVV*	right	N	2.5097977000000355	Papier	24
113	53	*nnn*	nosou	N	1.0748720999999932	Ehefrau	-95
113	54	*EEE*	left	L	2.2117652000001726	Nektar	26
113	55	*VVV*	left	R	1.4850145999998858	Küste	35
113	56	*EEE*	right	R	2.037206999999853	Gabel	60
113	57	*EEE*	left	R	1.630065299999842	Dichter	16
113	58	*nnn*	nosou	N	1.1572148999998717	Hose	-95
113	59	*VVV*	right	R	1.869465599999785	Lager	44
113	60	*nnn*	nosou	N	1.301076600000215	Geld	-95
113	61	*VVV*	right	L	2.1649288999997225	Zimmer	29
113	62	*VVV*	left	L	1.1726668999999674	Sklave	74
113	63	*nnn*	nosou	N	2.5581044000000475	Kaffee	-95
113	64	*EEE*	right	L	3.0615929000000506	Fahne	70
113	65	*VVV*	right	L	1.8287400999997772	Wiese	36
113	66	*VVV*	right	R	1.1330081999999493	Rathaus	56
113	67	*nnn*	nosou	N	0.9798515999996198	Nässe	-95
113	68	*nnn*	nosou	L	2.3889091000000917	Wald	-95
113	69	*nnn*	nosou	L	1.302383600000212	Meer	-95
113	70	*nnn*	nosou	N	0.7566726999998536	Nonne	-95
113	71	*nnn*	nosou	N	0.7172759000000042	Larve	-95
113	72	*VVV*	right	R	1.1332095999996454	Möbel	48
113	73	*EEE*	left	R	1.0211912999998276	Gift	25
113	74	*EEE*	left	R	1.8209744000000683	Pianist	51
113	75	*EEE*	left	L	0.9889321000000564	Lerche	42
113	76	*nnn*	nosou	L	5.46937700000035	Mord	-95
113	77	*nnn*	nosou	N	0.726415999999972	Blut	-95
113	78	*VVV*	left	N	1.1253051999997297	Kalk	14
113	79	*nnn*	nosou	N	0.9336213999999927	Pelz	-95
113	80	*nnn*	nosou	N	0.9655707000001712	Haut	-95
113	81	*VVV*	left	L	1.2450831999999536	Gras	15
113	82	*nnn*	nosou	R	3.1881767999998374	Ofen	-95
113	83	*EEE*	right	R	1.0856465000001663	Gold	19
113	84	*VVV*	left	R	1.6139704000001984	Berg	10
113	85	*nnn*	nosou	N	0.9162655999998606	Schleim	-95
113	86	*VVV*	right	L	1.9170393999997941	Salat	80
113	87	*EEE*	left	N	2.1334944999998697	Buch	39
113	88	*VVV*	left	N	1.1649569999999585	Schiff	46
113	89	*EEE*	left	L	1.0050852999997915	Winter	45
113	90	*nnn*	nosou	N	1.2856332999999722	Ecke	-95
113	91	*VVV*	left	N	3.525332900000194	Stern	64
113	92	*EEE*	left	L	1.9492193999999472	Sessel	28
113	93	*EEE*	left	R	1.4613350999998147	Stirn	71
113	94	*nnn*	nosou	R	1.3161407000002328	Schaum	-95
113	95	*nnn*	nosou	N	0.9624598999998852	Lawine	-95
113	96	*nnn*	nosou	N	1.9887583999998242	Pflanze	-95
113	97	*EEE*	left	L	4.164687100000265	Stuhl	47
113	98	*nnn*	nosou	N	1.4687479999997777	Elefant	-95
113	99	*nnn*	nosou	N	0.7010008000002017	Vulkan	-95
113	100	*VVV*	right	L	1.5163781999999628	Eisen	38
113	101	*VVV*	left	L	2.405018199999631	Fabrik	8
113	102	*VVV*	left	N	4.58878760000016	Flasche	40
113	103	*EEE*	right	R	1.5816773000001376	Mutter	3
113	104	*nnn*	nosou	N	1.1010378999999375	Stange	-95
113	105	*nnn*	nosou	N	1.7340838000000076	Metall	-95
113	106	*nnn*	nosou	N	0.6612024999999448	Orkan	-95
113	107	*EEE*	right	R	1.22126389999994	Blase	41
113	108	*nnn*	nosou	N	2.4291008000000147	Katze	-95
113	109	*EEE*	right	N	1.501485799999955	Wasser	66
113	110	*EEE*	right	L	3.9327871000000414	Tinte	13
113	111	*nnn*	nosou	N	0.845224799999869	Palast	-95
113	112	*VVV*	left	N	3.260910899999999	Kneipe	63
113	113	*VVV*	right	R	1.8050467000002755	Getränk	50
113	114	*nnn*	nosou	N	0.9260914000001321	Bankier	-95
113	115	*EEE*	right	R	0.869774199999938	Allee	37
113	116	*nnn*	nosou	N	1.7493199999998978	Becher	-95
113	117	*VVV*	right	L	1.1010341999999582	Leiche	53
113	118	*EEE*	right	L	2.922623400000248	Insekt	21
113	119	*EEE*	left	R	1.6920721000001322	Diamant	54
113	120	*EEE*	right	N	3.3321162000002005	Schmutz	67
113	121	*VVV*	left	N	0.9567785999997795	König	27
113	122	*nnn*	nosou	L	2.3804196999999476	Sumpf	-95
113	123	*nnn*	nosou	N	4.020862500000021	Klippe	-95
113	124	*VVV*	right	N	1.2690999999999804	Garten	69
113	125	*VVV*	right	R	1.3172961000000214	Fenster	72
113	126	*VVV*	left	L	1.8927588000001379	Richter	6
113	127	*nnn*	nosou	N	0.8449077999998735	Schüler	-95
113	128	*nnn*	nosou	N	3.6210798000001887	Wolle	-95
113	129	*nnn*	nosou	N	3.076977100000022	Fischer	-95
113	130	*nnn*	nosou	N	0.7413440000000264	Staub	-95
113	131	*nnn*	nosou	N	0.8289730000001327	Feuer	-95
113	132	*EEE*	left	R	2.7570128000002114	Doktor	7
113	133	*EEE*	right	L	2.2932795000001533	Fuchs	4
113	134	*nnn*	nosou	N	0.973754199999803	Pferd	-95
113	135	*nnn*	nosou	N	1.237455399999817	Kind	-95
113	136	*nnn*	nosou	L	5.540050499999779	Schmied	-95
113	137	*nnn*	nosou	N	1.6920737999998892	Sturm	-95
113	138	*VVV*	left	N	1.6696822000003522	Reptil	55
113	139	*VVV*	left	N	1.7014930000000277	Neffe	12
113	140	*VVV*	left	N	0.9091576000000714	Fluss	11
113	141	*nnn*	nosou	R	1.8132528999999522	Strand	-95
113	142	*nnn*	nosou	N	0.33313010000028953	Felsen	-95
113	143	*VVV*	right	N	3.7331664000003	Sauna	62
113	144	*VVV*	left	L	1.9492319000000862	Sänger	58
113	145	*nnn*	nosou	N	2.1251483000000917	Erde	-95
113	146	*nnn*	nosou	R	1.8052556000002369	Vogel	-95
113	147	*VVV*	left	L	0.9330225000003338	Schädel	43
113	148	*nnn*	nosou	N	2.629317700000229	Bauch	-95
113	149	*nnn*	nosou	N	4.285255400000096	Harfe	-95
113	150	*nnn*	nosou	N	2.211337100000037	Junge	-95
113	151	*nnn*	nosou	N	2.0612519999999677	Nagel	-95
113	152	*nnn*	nosou	N	2.3486947000001237	Blüte	-95
113	153	*EEE*	right	N	2.732173800000055	Dampf	18
113	154	*nnn*	nosou	N	2.701795800000127	Pfeife	-95
113	155	*nnn*	nosou	N	1.1972980999998981	Körper	-95
113	156	*nnn*	nosou	N	0.8693302000001495	Gehirn	-95
113	157	*EEE*	left	R	1.0615098000002945	Heer	33
113	158	*nnn*	nosou	L	1.7332768999999644	Wiege	-95
113	159	*EEE*	right	L	2.6295195999996395	Auto	73
113	160	*nnn*	nosou	N	1.0778192999996463	Brett	-95
