subj_id	trial_no	item_type	source	moni_response	rt_moni	word	study_pos
109	1	*VVV*	right	R	6.321719399998983	Abgrund	29
109	2	*EEE*	left	R	4.036283499997808	Gras	26
109	3	*EEE*	right	R	1.5476380000000063	Neffe	67
109	4	*EEE*	right	R	1.9400313000005553	Plakat	1
109	5	*VVV*	left	R	6.8115990000005695	Zimmer	34
109	6	*VVV*	left	N	3.5258854999992764	Gelenk	60
109	7	*nnn*	nosou	N	2.6684484999968845	Klavier	-95
109	8	*nnn*	nosou	N	1.5309911000003922	Schlamm	-95
109	9	*EEE*	left	L	5.8524299999990035	Vulkan	44
109	10	*VVV*	right	N	2.756174900001497	Wiege	3
109	11	*nnn*	nosou	L	4.453119400001015	Wiese	-95
109	12	*EEE*	right	L	3.95695970000088	Sauna	43
109	13	*nnn*	nosou	N	3.74908719999803	Schiff	-95
109	14	*nnn*	nosou	N	3.5081714000007196	Elefant	-95
109	15	*nnn*	nosou	N	1.6688807999998971	Sklave	-95
109	16	*nnn*	nosou	N	1.9729946000006748	Luft	-95
109	17	*EEE*	right	N	6.076617200000328	Wolle	41
109	18	*nnn*	nosou	N	3.470614800000476	Kind	-95
109	19	*VVV*	left	L	8.348740299999918	Heer	6
109	20	*EEE*	left	R	6.372924100000091	Schmied	16
109	21	*EEE*	right	L	3.771665500000381	Klippe	66
109	22	*VVV*	left	L	2.581063499997981	Sessel	19
109	23	*EEE*	right	L	2.4375297000005958	Vieh	17
109	24	*EEE*	right	R	2.3422269000002416	Pfeife	61
109	25	*nnn*	nosou	N	4.307946999997512	Räuber	-95
109	26	*nnn*	nosou	N	3.2363697000000684	Becher	-95
109	27	*nnn*	nosou	R	5.004243999999744	Küche	-95
109	28	*nnn*	nosou	N	2.54789030000029	Lawine	-95
109	29	*EEE*	left	L	6.605324200001633	Hektar	9
109	30	*nnn*	nosou	N	3.1176837000020896	Seil	-95
109	31	*nnn*	nosou	N	2.6620552000022144	Garten	-95
109	32	*VVV*	left	N	2.9253658000016003	Larve	76
109	33	*EEE*	left	L	1.5004269999990356	Mädchen	15
109	34	*VVV*	right	R	1.748784200000955	Bauch	77
109	35	*VVV*	left	N	2.5399569000001065	König	64
109	36	*nnn*	nosou	N	1.8935457000006863	Buch	-95
109	37	*nnn*	nosou	N	1.684998100001394	Wasser	-95
109	38	*nnn*	nosou	N	3.3970848999997543	Gehirn	-95
109	39	*EEE*	right	R	1.4294837000015832	Hose	75
109	40	*EEE*	left	L	1.7174993000007817	Ehefrau	53
109	41	*VVV*	right	R	3.9800286999998207	Feuer	38
109	42	*nnn*	nosou	N	3.4770515999989584	Frosch	-95
109	43	*VVV*	left	L	3.1174381999990146	Flasche	49
109	44	*EEE*	right	L	2.8539717999992718	Bankier	56
109	45	*EEE*	left	L	6.802161999999953	Pflanze	30
109	46	*nnn*	nosou	L	7.933106999997108	Fabrik	-95
109	47	*nnn*	nosou	N	2.8455853999985266	Schädel	-95
109	48	*nnn*	nosou	R	4.843510599999718	Insekt	-95
109	49	*EEE*	right	L	4.885135500000615	Fluss	55
109	50	*VVV*	right	N	2.2453067999995255	Gold	27
109	51	*nnn*	nosou	N	2.9657831999975315	Erde	-95
109	52	*VVV*	left	R	2.292548199999146	Junge	20
109	53	*VVV*	right	L	5.957334400001855	Vogel	45
109	54	*nnn*	nosou	N	2.8053809000011825	Körper	-95
109	55	*nnn*	nosou	N	3.5732084999981453	Auto	-95
109	56	*nnn*	nosou	N	2.4367822999993223	Orkan	-95
109	57	*nnn*	nosou	N	2.8772113999984867	Getränk	-95
109	58	*EEE*	left	L	2.4435377000008884	Doktor	80
109	59	*nnn*	nosou	N	3.6939653000008548	Altar	-95
109	60	*EEE*	right	R	2.315455900003144	Toast	13
109	61	*EEE*	left	L	4.341310399999202	Tinte	33
109	62	*EEE*	right	R	2.1252710000007937	Metall	35
109	63	*nnn*	nosou	L	5.893281600001501	Sumpf	-95
109	64	*nnn*	nosou	N	2.3651689999969676	Person	-95
109	65	*VVV*	left	N	2.444699199997558	Fischer	14
109	66	*nnn*	nosou	L	5.637292399998842	Butter	-95
109	67	*nnn*	nosou	N	2.0938520999989123	Pfeffer	-95
109	68	*EEE*	right	R	1.4299259999970673	Fenster	36
109	69	*VVV*	left	L	2.0773026999995636	Dampf	63
109	70	*VVV*	right	R	2.63723260000188	Stuhl	54
109	71	*VVV*	right	L	2.0934558999979345	Schleim	48
109	72	*EEE*	left	L	3.029665499998373	Moor	2
109	73	*VVV*	right	N	4.413420699998824	Strand	68
109	74	*EEE*	left	L	2.0282805999995617	Dozent	58
109	75	*EEE*	left	L	2.6213003000011668	Redner	24
109	76	*nnn*	nosou	N	1.6294567999975698	Schüler	-95
109	77	*nnn*	nosou	N	1.6940078000006906	Nässe	-95
109	78	*VVV*	right	N	2.102231100001518	Pianist	50
109	79	*nnn*	nosou	R	6.893327900001168	Küste	-95
109	80	*nnn*	nosou	N	1.9811735000002955	Harfe	-95
109	81	*VVV*	right	L	4.045498499999667	Kneipe	46
109	82	*EEE*	right	R	1.5973568999979761	Blüte	69
109	83	*VVV*	right	R	8.40538319999905	Richter	7
109	84	*nnn*	nosou	N	3.533552299999428	Hammer	-95
109	85	*nnn*	nosou	N	1.4534811000012269	Brett	-95
109	86	*EEE*	right	R	2.229670400000032	Hütte	59
109	87	*VVV*	right	N	1.6053734000015538	Stirn	21
109	88	*EEE*	left	L	1.0536245000002964	Blut	39
109	89	*nnn*	nosou	N	1.2828330999982427	Yacht	-95
109	90	*EEE*	left	R	1.438786999999138	Kalk	40
109	91	*VVV*	right	R	3.3894937000004575	Brief	37
109	92	*nnn*	nosou	N	3.157262000000628	Stange	-95
109	93	*nnn*	nosou	N	1.8452684999974736	Raupe	-95
109	94	*VVV*	left	N	2.918652500000462	Kinn	25
109	95	*nnn*	nosou	N	4.373315599998023	Winter	-95
109	96	*nnn*	nosou	N	1.5098962999982177	Meer	-95
