subj_id_no	age	gender	occupation	strategy1	strategy2
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
41	20	w	2	1	Ich habe alle Wörter mit "EEE" so lange in meinem Kopf wiederholt, bis ein neues Wort mit "EEE" kam. So habe ich meinen Kopf sozusagen mit dem Wort zum Lernen belegt, um das "VVV"-Wort nicht aufzunehmen.
