subj_id	trial_no	item_type	source	recog	rt_recog	assign	rt_assign	word	study_pos
44	1	*nnn*	nosou	new	2.130019388733672	N	-66	Bauch	-95
44	2	*VVV*	top	old	2.724406748230649	T	2.256143799912934	Kaffee	4
44	3	*nnn*	nosou	new	1.9851897314374582	N	-66	Tinte	-95
44	4	*VVV*	top	old	5.748188511333865	T	1.5098662645050354	Sänger	7
44	5	*EEE*	top	old	2.6982249831589797	B	1.253868105737638	Klavier	44
44	6	*nnn*	nosou	new	2.7869442354412968	N	-66	Grab	-95
44	7	*VVV*	top	old	1.5326855652801896	T	2.8617730147889233	Orkan	30
44	8	*EEE*	bottom	old	3.2814111026964383	B	1.093999666871241	Neffe	68
44	9	*EEE*	top	old	2.4118706969193227	B	7.253771695402065	Berg	35
44	10	*nnn*	nosou	new	1.9380216927356742	N	-66	Sessel	-95
44	11	*VVV*	bottom	old	1.2919895729146447	B	1.8060732767780792	Dichter	32
44	12	*EEE*	top	old	1.913367313532035	T	1.741348710850616	Wald	70
44	13	*EEE*	bottom	old	2.897831711042272	T	1.2530032845161259	Feuer	10
44	14	*nnn*	nosou	new	1.7452301499324676	N	-66	Raupe	-95
44	15	*VVV*	top	old	1.2038176031328476	T	1.4448270316534035	Diamant	75
44	16	*nnn*	nosou	old	14.154503101130103	B	1.9090062843133637	Schlamm	-95
44	17	*VVV*	top	new	2.155643204629996	N	-66	Salat	49
44	18	*VVV*	top	old	1.9496803689680746	T	1.5176258606161355	Stirn	36
44	19	*VVV*	bottom	new	1.826920473370592	N	-66	Getränk	57
44	20	*nnn*	nosou	new	1.395411606491507	N	-66	Mönch	-95
44	21	*nnn*	nosou	new	1.132300005990146	N	-66	Altar	-95
44	22	*nnn*	nosou	new	8.3098447670518	N	-66	Dampf	-95
44	23	*VVV*	top	new	1.174025578688088	N	-66	Stern	41
44	24	*EEE*	top	old	1.1728887572426174	B	1.1339475970853528	Moor	23
44	25	*VVV*	top	new	1.9458288786290723	N	-66	Halle	20
44	26	*nnn*	nosou	new	1.2141285859515847	N	-66	Strand	-95
44	27	*nnn*	nosou	old	1.030452537806923	B	0.9019494580097671	Gabel	-95
44	28	*nnn*	nosou	new	1.4892828630017902	N	-66	Küche	-95
44	29	*VVV*	bottom	old	2.157244846969661	B	0.78993377635652	Rathaus	45
44	30	*nnn*	nosou	new	1.3946825802522653	N	-66	Metall	-95
44	31	*VVV*	top	new	1.0452742935585775	N	-66	Möbel	63
44	32	*nnn*	nosou	new	1.7824063855641725	N	-66	Gehirn	-95
44	33	*nnn*	nosou	new	1.189777386483911	N	-66	Mutter	-95
44	34	*EEE*	bottom	old	1.1095221411469538	T	0.9816106515781939	Hotel	25
44	35	*VVV*	top	old	4.146752120411293	B	0.5096808284561121	Hose	66
44	36	*nnn*	nosou	new	3.227280186486496	N	-66	Stein	-95
44	37	*EEE*	bottom	new	1.4519322682517668	N	-66	Palast	55
44	38	*nnn*	nosou	new	1.1405277050480436	N	-66	Ehefrau	-95
44	39	*nnn*	nosou	new	1.1654561357590865	N	-66	Staub	-95
44	40	*VVV*	bottom	new	1.4385357444398323	N	-66	Brett	78
44	41	*nnn*	nosou	new	1.2300576246625496	N	-66	Sturm	-95
44	42	*VVV*	bottom	new	1.3812347743469218	N	-66	Küste	73
44	43	*nnn*	nosou	new	1.9898498378261138	N	-66	Pfeffer	-95
44	44	*EEE*	bottom	old	1.2117207891042199	B	1.2611255475903818	Lager	72
44	45	*nnn*	nosou	new	1.995419073165067	N	-66	Larve	-95
44	46	*VVV*	top	old	1.227315878822992	T	0.8297278602894949	Pflanze	33
44	47	*nnn*	nosou	new	1.507531083102549	N	-66	Plakat	-95
44	48	*nnn*	nosou	old	5.286227106647857	B	0.9817349593722611	Pfeil	-95
44	49	*EEE*	bottom	old	1.6185535331724168	T	2.078167859009227	Gemüse	76
44	50	*nnn*	nosou	new	5.074803343428357	N	-66	Boden	-95
44	51	*nnn*	nosou	new	1.3489849017314555	N	-66	Pfarrer	-95
