subj_id	trial_no	item_type	source	recog	rt_recog	assign	rt_assign	word	study_pos
18	1	*nnn*	nosou	new	3.439469177871615	N	-66	Doktor	-95
18	2	*nnn*	nosou	new	4.107722578278299	N	-66	Blase	-95
18	3	*nnn*	nosou	new	2.1074579631122106	N	-66	Kneipe	-95
18	4	*VVV*	bottom	new	2.565095331203338	N	-66	Winter	48
18	5	*EEE*	top	old	1.8921814217992505	T	2.8670105706578397	Räuber	21
18	6	*EEE*	top	old	2.072118094672078	B	1.6695707326598495	Schmied	30
18	7	*EEE*	top	old	2.7770935162316164	T	1.357907808896016	Körper	8
18	8	*VVV*	top	old	2.465697669171277	B	1.8461904851765212	Hütte	77
18	9	*nnn*	nosou	new	1.7153672079039097	N	-66	Bankier	-95
18	10	*nnn*	nosou	new	1.7663407045411077	N	-66	Reptil	-95
18	11	*nnn*	nosou	new	1.6121894464085926	N	-66	Pelz	-95
18	12	*EEE*	bottom	new	1.4379910252382615	N	-66	Becher	31
18	13	*nnn*	nosou	new	1.4110486883701014	N	-66	Nagel	-95
18	14	*nnn*	nosou	new	2.4525805517287154	N	-66	Mönch	-95
18	15	*nnn*	nosou	new	1.4771261726145894	N	-66	Diamant	-95
18	16	*nnn*	nosou	new	1.485773960390361	N	-66	Moor	-95
18	17	*EEE*	bottom	old	3.2998331898797915	T	2.173012781116995	Fabrik	64
18	18	*VVV*	top	old	2.641683986310454	B	1.1658140177933092	Pflanze	37
18	19	*nnn*	nosou	new	1.504782355050338	N	-66	Gras	-95
18	20	*nnn*	nosou	new	1.2536814328768742	N	-66	Fleisch	-95
18	21	*nnn*	nosou	new	1.116817955431543	N	-66	Strand	-95
18	22	*nnn*	nosou	new	1.1498690052358143	N	-66	Plakat	-95
18	23	*EEE*	top	old	2.653855873759312	B	2.8935373181229807	Klippe	53
18	24	*nnn*	nosou	new	1.3231353246064828	N	-66	Butter	-95
18	25	*EEE*	bottom	old	1.7495739490677806	B	1.0210465468335315	Halle	1
18	26	*EEE*	top	old	1.9608550064776864	T	0.8371414669600199	Allee	46
18	27	*nnn*	nosou	new	1.4427159444385325	N	-66	Dozent	-95
18	28	*EEE*	bottom	old	1.7169512066038806	B	0.7817901277621786	Toast	35
18	29	*nnn*	nosou	new	1.4336406698330393	N	-66	Lerche	-95
18	30	*nnn*	nosou	new	1.1893352292627242	N	-66	Schüler	-95
18	31	*nnn*	nosou	new	1.2381081123212425	N	-66	Sauna	-95
18	32	*nnn*	nosou	new	1.4211746287801361	N	-66	Schleim	-95
18	33	*VVV*	top	old	1.5977640223472918	T	0.8694122097131185	Pianist	61
18	34	*nnn*	nosou	old	5.082069676250285	B	0.7974122687892304	Schmutz	-95
18	35	*EEE*	bottom	old	2.8998052104161616	T	0.8054647750032018	Wolle	16
18	36	*nnn*	nosou	new	1.2340613464111811	N	-66	Wohnung	-95
18	37	*EEE*	top	old	1.5478305248570905	T	1.1093701666704874	Yacht	23
18	38	*VVV*	bottom	old	1.506459071622885	B	1.197712658286946	Maler	78
18	39	*VVV*	top	old	3.8508128403582305	T	1.7485429755552104	Nonne	51
18	40	*nnn*	nosou	new	1.6668088887727208	N	-66	Abgrund	-95
18	41	*VVV*	top	new	2.6057389901625356	N	-66	Mord	36
18	42	*nnn*	nosou	new	1.477897043777375	N	-66	Haut	-95
18	43	*VVV*	bottom	old	1.3890913730529064	B	0.8298897806034802	Leiche	74
18	44	*EEE*	bottom	old	1.4591680335024648	T	1.1023133519483963	Pfarrer	6
18	45	*VVV*	top	new	1.3225827096748617	N	-66	Dichter	38
18	46	*VVV*	bottom	old	2.117949851938647	B	0.7179272058037895	Gelenk	75
18	47	*nnn*	nosou	new	1.2591435822405401	N	-66	Redner	-95
18	48	*VVV*	top	old	1.445545480578403	T	0.6700847835199966	Schiff	73
18	49	*nnn*	nosou	new	1.4071623325844484	N	-66	Klavier	-95
18	50	*nnn*	nosou	new	1.3739627700815618	N	-66	Pferd	-95
18	51	*EEE*	bottom	old	1.43905071667632	B	0.6694538096789984	Kalk	29
18	52	*nnn*	nosou	new	1.5547244679182768	N	-66	Luft	-95
18	53	*VVV*	top	old	1.3421346936329428	T	0.8702290295559578	Küche	12
18	54	*nnn*	nosou	new	1.34741592006867	N	-66	Brief	-95
18	55	*EEE*	top	old	2.589252849843433	B	0.6618525851463346	Fahne	49
18	56	*nnn*	nosou	new	1.2911127867791947	N	-66	Meer	-95
18	57	*EEE*	bottom	old	1.109705756139192	B	0.6863374881331765	Blüte	55
18	58	*nnn*	nosou	new	1.0428303238313674	N	-66	Fenster	-95
18	59	*VVV*	bottom	old	2.2462861568938024	B	0.6942213790998721	Dampf	79
18	60	*nnn*	nosou	new	1.2908116588214398	N	-66	Gold	-95
18	61	*VVV*	bottom	old	1.2139066962818106	B	1.742385031889171	Garten	60
18	62	*nnn*	nosou	new	5.58003152407673	N	-66	Wiese	-95
18	63	*EEE*	bottom	new	1.1013993014166772	N	-66	Buch	10
18	64	*nnn*	nosou	new	1.1021816597485667	N	-66	Harfe	-95
18	65	*VVV*	top	old	2.8383238249653004	T	0.6939694818711359	Pfeife	4
18	66	*VVV*	bottom	old	1.5619847696534634	T	3.8303094725670235	Insekt	26
18	67	*nnn*	nosou	new	1.266486345447447	N	-66	Puppe	-95
18	68	*nnn*	nosou	new	1.1004606355190845	N	-66	Eisen	-95
18	69	*EEE*	bottom	old	1.7346168331350782	B	0.7182180773588698	Staub	5
18	70	*nnn*	nosou	old	3.0755539892898014	T	0.9329608755188019	Geld	-95
18	71	*nnn*	nosou	new	1.226716942181156	N	-66	Hektar	-95
18	72	*VVV*	top	old	1.4690121279900268	T	0.6458911623458334	Ehefrau	52
18	73	*nnn*	nosou	new	5.035114637854349	N	-66	Pfeil	-95
18	74	*nnn*	nosou	new	1.341416335248141	N	-66	Wald	-95
18	75	*VVV*	bottom	new	1.1352802992569195	N	-66	Seil	71
18	76	*nnn*	nosou	new	1.0829262909328463	N	-66	Junge	-95
18	77	*EEE*	top	old	1.7177347957049278	T	0.5899781825819446	Pudding	76
18	78	*VVV*	bottom	old	5.235498063181694	B	0.7815406920690293	Nässe	45
18	79	*EEE*	top	new	2.107572014299876	N	-66	Keller	27
18	80	*nnn*	nosou	new	1.09362782061271	N	-66	Auto	-95
18	81	*nnn*	nosou	new	3.7499193846815615	N	-66	Sänger	-95
18	82	*EEE*	bottom	old	2.0858358270061217	B	0.7022693724966302	Gabel	57
18	83	*nnn*	nosou	new	1.3718762076914572	N	-66	Stein	-95
18	84	*nnn*	nosou	new	1.5102994787284842	N	-66	Altar	-95
18	85	*nnn*	nosou	new	1.2130070047123809	N	-66	Zucker	-95
18	86	*nnn*	nosou	new	1.421893807676497	N	-66	Wiege	-95
18	87	*VVV*	bottom	old	2.6460351622272356	B	1.0298752575390608	Kaffee	39
18	88	*EEE*	bottom	old	1.6423022422141003	T	1.0863043394429042	Ecke	62
18	89	*VVV*	bottom	old	5.155167872682796	B	0.8061503129019911	Bauch	70
18	90	*nnn*	nosou	new	1.33923090114331	N	-66	Person	-95
18	91	*EEE*	top	old	1.22967570898345	T	0.7100371609949434	Gemüse	67
18	92	*VVV*	bottom	old	2.451523732082933	B	0.7580129165016842	Bettler	41
18	93	*nnn*	nosou	new	2.2198824862507536	N	-66	Stirn	-95
18	94	*nnn*	nosou	new	0.9491319391736397	N	-66	Zeitung	-95
18	95	*nnn*	nosou	new	0.7828288961400176	N	-66	Sessel	-95
18	96	*EEE*	top	old	1.3582470906694653	T	1.6459354700018594	Kugel	58
18	97	*nnn*	nosou	new	2.866787391354592	N	-66	Hafer	-95
18	98	*nnn*	nosou	new	1.0537874430456213	N	-66	Metall	-95
18	99	*nnn*	nosou	new	1.0761521426438776	N	-66	Orkan	-95
18	100	*VVV*	top	new	1.037851866377423	N	-66	Schaum	28
18	101	*nnn*	nosou	new	1.0307306414524646	N	-66	Brett	-95
18	102	*EEE*	top	old	1.541932683541745	B	1.2296757089843595	Stange	17
18	103	*EEE*	bottom	new	4.09915561094931	N	-66	Tinte	33
18	104	*VVV*	bottom	new	1.7648243980929692	N	-66	Mutter	20
18	105	*VVV*	top	new	2.214067516662908	N	-66	Getränk	80
18	106	*EEE*	top	new	1.3180973800226639	N	-66	Fluss	63
18	107	*nnn*	nosou	new	1.493593851409969	N	-66	Schädel	-95
18	108	*nnn*	nosou	new	1.4949805169389947	N	-66	Blut	-95
18	109	*EEE*	bottom	old	1.823059016976913	B	0.757904198642791	Diener	43
18	110	*EEE*	bottom	old	1.1313865588626868	T	1.5098231714273425	Rathaus	24
18	111	*VVV*	top	new	1.315784356279437	N	-66	Wasser	14
18	112	*nnn*	nosou	new	1.0918042323655754	N	-66	Vieh	-95
18	113	*nnn*	nosou	new	1.325029476898635	N	-66	Vogel	-95
18	114	*VVV*	bottom	old	0.9737957138086131	B	1.1179986724109767	Möbel	56
18	115	*VVV*	top	old	4.154792078118589	T	0.8054713391002224	Palast	19
18	116	*EEE*	top	new	1.355442990406118	N	-66	Heer	68
18	117	*VVV*	bottom	new	1.2298508883268369	N	-66	Pfeffer	7
18	118	*VVV*	bottom	old	1.7740141341419076	B	0.6298025601618065	Richter	15
18	119	*EEE*	top	new	2.5223199816864508	N	-66	Zimmer	34
18	120	*nnn*	nosou	new	1.062391333422056	N	-66	Feuer	-95
18	121	*nnn*	nosou	new	1.118081133882697	N	-66	Hotel	-95
18	122	*nnn*	nosou	new	1.021509725940632	N	-66	Gehirn	-95
18	123	*EEE*	bottom	old	1.4941288253303355	B	0.7263013527790463	Papier	47
18	124	*nnn*	nosou	new	2.803165289710705	N	-66	Hammer	-95
18	125	*EEE*	bottom	old	1.7256568404864083	T	1.0779847565254386	Stuhl	72
18	126	*nnn*	nosou	new	1.4351660019156043	N	-66	Boden	-95
18	127	*nnn*	nosou	new	2.0864032111567212	N	-66	Gift	-95
18	128	*nnn*	nosou	new	0.8533761203070753	N	-66	Mädchen	-95
18	129	*nnn*	nosou	new	1.0697464043105356	N	-66	Sklave	-95
18	130	*VVV*	top	old	0.9414905095463837	T	0.8617256519173679	Frosch	18
18	131	*VVV*	bottom	old	1.379110663294341	B	0.7580038908681672	Schlamm	3
18	132	*nnn*	nosou	new	0.9792406324177136	N	-66	Sturm	-95
18	133	*EEE*	top	old	0.9027098234182631	B	1.0777172695652553	Salat	44
18	134	*nnn*	nosou	new	0.8753272817830293	N	-66	Hose	-95
18	135	*nnn*	nosou	new	0.8940452151418867	N	-66	Auspuff	-95
18	136	*nnn*	nosou	new	1.0942448457481078	N	-66	Kind	-95
18	137	*VVV*	bottom	old	2.603467812538838	T	0.670156168077483	Lawine	42
18	138	*VVV*	top	new	2.2189064870508446	N	-66	Apfel	65
18	139	*EEE*	top	old	1.5019199984244551	T	1.0057870721748259	Stern	40
18	140	*nnn*	nosou	new	0.802991751391346	N	-66	Vulkan	-95
18	141	*nnn*	nosou	new	1.0621812823128494	N	-66	Fischer	-95
18	142	*VVV*	bottom	old	1.1822205684347864	B	0.5578871319894461	Panzer	59
18	143	*EEE*	bottom	new	1.1394653214647406	N	-66	Grab	22
18	144	*EEE*	top	new	1.2552584572240448	N	-66	Kinn	25
18	145	*nnn*	nosou	new	1.1987243497651434	N	-66	Raupe	-95
18	146	*VVV*	top	old	2.6939411742023367	T	0.7342759103376011	Lager	13
18	147	*VVV*	top	old	2.4352484633855056	T	0.5900709004545206	Berg	69
18	148	*EEE*	bottom	new	4.682815849997496	N	-66	Sumpf	9
18	149	*EEE*	top	old	1.7418205195317569	T	0.6377291177605002	Neffe	11
18	150	*EEE*	top	old	2.466849257969443	B	0.7343091410803027	Nektar	50
18	151	*VVV*	top	new	0.7309241182165351	N	-66	Erde	54
