subj_id	trial_no	item_type	source	recog	rt_recog	assign	rt_assign	word	study_pos
9	1	*VVV*	bottom	new	2.7970340126903466	N	-66	Stern	72
9	2	*EEE*	top	old	2.1630234559816017	T	4.627061639333988	Abgrund	76
9	3	*nnn*	nosou	new	2.70433131952268	N	-66	Hotel	-95
9	4	*nnn*	nosou	new	3.228682068773196	N	-66	Diener	-95
9	5	*VVV*	bottom	old	2.5962366389849194	B	2.3410503868308297	Rathaus	31
9	6	*nnn*	nosou	new	2.218360846474752	N	-66	Pianist	-95
9	7	*nnn*	nosou	new	2.1902152285401826	N	-66	Staub	-95
9	8	*EEE*	bottom	old	1.7314677075137297	T	5.037423148780363	Schmied	8
9	9	*EEE*	bottom	old	1.482669142425948	B	2.3329667011566926	Altar	58
9	10	*nnn*	nosou	new	1.6807895952497347	N	-66	Ofen	-95
9	11	*nnn*	nosou	new	1.0040861504930945	N	-66	Reptil	-95
9	12	*nnn*	nosou	new	1.5828512140706152	N	-66	Person	-95
9	13	*nnn*	nosou	new	1.7866319699423912	N	-66	Wasser	-95
9	14	*EEE*	bottom	old	1.4856262682042143	B	3.084062289999565	Papier	28
9	15	*VVV*	bottom	old	1.5951445373175375	T	2.3335168545509077	Haut	21
9	16	*VVV*	top	new	1.6998242462977942	N	-66	Auto	16
9	17	*VVV*	bottom	old	1.4603212633264775	B	1.8934528053723625	Doktor	4
9	18	*nnn*	nosou	new	1.2901027363259345	N	-66	Puppe	-95
9	19	*nnn*	nosou	new	1.0933664874937676	N	-66	Orkan	-95
9	20	*VVV*	top	old	1.62054964467643	B	4.773978441864529	Sumpf	63
9	21	*nnn*	nosou	new	1.9386942041492148	N	-66	Stirn	-95
9	22	*EEE*	top	old	1.6524011057226744	T	1.5090703515325004	Eisen	45
9	23	*nnn*	nosou	new	2.1855268221315782	N	-66	Maler	-95
9	24	*nnn*	nosou	new	1.426989188112202	N	-66	Schädel	-95
9	25	*nnn*	nosou	new	0.9000341333048709	N	-66	Tinte	-95
9	26	*nnn*	nosou	new	1.4438683537482575	N	-66	Kind	-95
9	27	*VVV*	top	new	2.093743512825313	N	-66	Erde	56
