subj_id	trial_no	item_type	source	recog	rt_recog	assign	rt_assign	word	study_pos
54	1	*VVV*	bottom	old	2.456645297759678	T	1.898364634556856	Lerche	68
54	2	*VVV*	bottom	old	2.09691905388172	T	1.4779076741797326	Hotel	11
54	3	*nnn*	nosou	new	2.298180347224843	N	-66	Kalk	-95
54	4	*nnn*	nosou	new	1.773286378082048	N	-66	Yacht	-95
54	5	*VVV*	bottom	old	1.1323886214468075	B	1.4617386352729227	Eisen	55
54	6	*VVV*	bottom	new	1.6425391938792018	N	-66	Bauch	15
54	7	*nnn*	nosou	new	3.205632168723241	N	-66	Wiese	-95
54	8	*nnn*	nosou	new	0.7816707952169963	N	-66	Butter	-95
54	9	*EEE*	top	old	0.6834155351098161	B	0.9020064836986421	Mädchen	42
54	10	*EEE*	top	old	3.2657864744905964	T	0.8450792575004016	Hammer	63
54	11	*EEE*	top	old	0.9376606667992746	T	0.8611605014648376	Pfeffer	73
54	12	*VVV*	top	old	1.3130878466363356	T	0.6135644008736563	Flasche	23
54	13	*nnn*	nosou	new	4.5769649862268125	N	-66	Gold	-95
54	14	*VVV*	top	new	0.7970295770501252	N	-66	Katze	76
54	15	*nnn*	nosou	new	0.9482038549358549	N	-66	Schlamm	-95
54	16	*EEE*	top	old	0.8998431998716114	T	0.5730503163485992	Klavier	66
54	17	*nnn*	nosou	new	6.456467246332977	N	-66	Zeitung	-95
54	18	*nnn*	nosou	new	1.1885437444452691	N	-66	Wohnung	-95
54	19	*nnn*	nosou	new	1.094030846383248	N	-66	Halle	-95
54	20	*nnn*	nosou	new	0.8040453776775394	N	-66	Nektar	-95
54	21	*EEE*	top	old	1.013238985220596	B	0.6530561255858629	Pudding	40
54	22	*VVV*	top	old	7.979057623842891	B	0.9645841760684561	Leiche	5
54	23	*VVV*	bottom	new	1.0181550918205176	N	-66	Hafer	37
54	24	*nnn*	nosou	new	0.7961179865578742	N	-66	Schüler	-95
54	25	*EEE*	bottom	old	0.7559021586894232	T	0.6199984574341215	Dampf	74
54	26	*EEE*	bottom	old	1.6507890468001278	T	0.3978403264336521	Berg	72
54	27	*VVV*	top	old	1.5635044623631984	T	0.6294306703020993	Heer	9
54	28	*VVV*	bottom	new	2.0963516688007076	N	-66	Körper	46
54	29	*nnn*	nosou	new	0.7811313075944781	N	-66	Schädel	-95
54	30	*nnn*	nosou	new	1.3564647027415049	N	-66	Apfel	-95
54	31	*EEE*	top	old	0.8435998716722679	T	0.3972351977299695	Insekt	6
54	32	*VVV*	top	old	1.1452850422847405	T	0.41322495444001106	Lawine	21
54	33	*VVV*	top	old	3.5780936025385017	B	0.252779284332064	Brett	33
54	34	*EEE*	bottom	old	1.298636552728567	T	0.2533105668189819	Pferd	51
54	35	*VVV*	bottom	new	2.411469876076808	N	-66	Haut	7
54	36	*EEE*	bottom	old	0.7718024794266967	B	0.33324991446170316	Dozent	22
54	37	*nnn*	nosou	new	1.017620117021579	N	-66	Kaffee	-95
54	38	*nnn*	nosou	new	0.75735036500555	N	-66	Fleisch	-95
54	39	*EEE*	bottom	old	1.1652641356013191	B	0.3172158500219666	Nagel	12
54	40	*VVV*	bottom	old	1.3539026493563142	T	0.9495995483903243	Ofen	75
54	41	*VVV*	top	new	5.250449846522315	N	-66	Geld	26
54	42	*VVV*	bottom	new	1.0206322220565198	N	-66	Sturm	67
54	43	*nnn*	nosou	old	1.1411886286678055	B	0.5580090732382814	Pfeil	-95
54	44	*EEE*	top	old	0.8199428266198083	B	0.1981133933240926	Becher	79
54	45	*EEE*	bottom	old	0.8836852378954063	T	0.20636693855703925	Auto	35
54	46	*nnn*	nosou	new	0.9397373864521796	N	-66	Sessel	-95
54	47	*nnn*	nosou	new	0.6373576511650754	N	-66	Diamant	-95
54	48	*nnn*	nosou	new	1.2700740677537397	N	-66	Doktor	-95
54	49	*nnn*	nosou	new	1.0135954983343254	N	-66	Schmutz	-95
54	50	*nnn*	nosou	new	0.7420067626735545	N	-66	Erde	-95
54	51	*nnn*	nosou	new	0.8617623481131886	N	-66	Kneipe	-95
54	52	*nnn*	nosou	new	0.6457383759916411	N	-66	Hütte	-95
54	53	*nnn*	nosou	old	1.989528606793101	T	0.3495998765956756	Zucker	-95
54	54	*EEE*	bottom	old	2.578766423603156	T	0.35726019057256053	Stern	48
54	55	*EEE*	top	old	0.8107054857064213	T	0.22162069466321555	Frosch	64
54	56	*EEE*	bottom	new	3.034917361983389	N	-66	Wiege	13
54	57	*nnn*	nosou	new	0.7484350756385538	N	-66	Vieh	-95
54	58	*nnn*	nosou	new	0.645712529816592	N	-66	Altar	-95
54	59	*nnn*	nosou	new	0.9108220806738245	N	-66	Mutter	-95
54	60	*VVV*	top	new	0.7253757746657357	N	-66	Person	61
54	61	*nnn*	nosou	new	0.742357942446688	N	-66	Maler	-95
54	62	*EEE*	top	old	0.7180789481662941	B	0.31734918346592167	Gift	71
54	63	*nnn*	nosou	old	4.091291562084734	B	0.37995067072915845	Keller	-95
54	64	*VVV*	bottom	new	1.1629810568047105	N	-66	Pflanze	24
54	65	*nnn*	nosou	new	0.9899880943485186	N	-66	Fluss	-95
54	66	*EEE*	bottom	old	0.6454696578221046	B	0.24586974019985064	Lager	32
54	67	*nnn*	nosou	new	1.0191926311326824	N	-66	Felsen	-95
54	68	*nnn*	nosou	new	2.3098903055506526	N	-66	Strand	-95
54	69	*nnn*	nosou	new	2.7577659550897806	N	-66	Blüte	-95
54	70	*EEE*	top	old	1.1028780331307644	B	0.25379138772586884	Winter	59
54	71	*EEE*	bottom	old	0.8593282948331762	T	0.23753414361817704	Stein	50
54	72	*EEE*	top	old	0.7151661252646591	B	0.22987259886940592	Garten	20
54	73	*VVV*	bottom	new	0.8992216608985473	N	-66	Kind	31
54	74	*nnn*	nosou	new	0.8139748217236047	N	-66	Boden	-95
54	75	*nnn*	nosou	new	0.6778380946361722	N	-66	Kugel	-95
54	76	*VVV*	top	new	0.7820908981266257	N	-66	Feuer	49
54	77	*nnn*	nosou	new	0.6708633196831215	N	-66	Buch	-95
54	78	*nnn*	nosou	new	0.8293167830288439	N	-66	Pianist	-95
54	79	*nnn*	nosou	new	1.1258819494414638	N	-66	Diener	-95
54	80	*VVV*	top	new	0.6211845096895559	N	-66	Ehefrau	1
54	81	*nnn*	nosou	new	0.7505774363726232	N	-66	Harfe	-95
54	82	*EEE*	top	old	1.2144157656730385	T	0.27018360630427196	Fuchs	44
54	83	*EEE*	top	old	1.1536600235158403	T	0.39025673046671727	Tinte	69
54	84	*nnn*	nosou	new	1.4023170480541012	N	-66	Vogel	-95
54	85	*VVV*	top	new	1.0059401074377092	N	-66	Fenster	56
54	86	*VVV*	bottom	new	0.6057096251970506	N	-66	Mönch	47
54	87	*nnn*	nosou	new	0.5424537784238055	N	-66	Blut	-95
54	88	*nnn*	nosou	new	0.6304899532224226	N	-66	Seil	-95
54	89	*nnn*	nosou	new	1.1978532905468455	N	-66	Pfeife	-95
54	90	*nnn*	nosou	new	0.6459143761348969	N	-66	Elefant	-95
54	91	*EEE*	top	new	0.5911725876285345	N	-66	Kinn	70
54	92	*VVV*	bottom	old	1.101735878348336	T	0.34193258825325756	Larve	3
54	93	*VVV*	top	old	2.1635943906403554	B	0.6139077857696975	Sänger	58
54	94	*VVV*	bottom	new	0.9714949509707367	N	-66	Vulkan	25
54	95	*nnn*	nosou	new	1.5100192902718845	N	-66	Nonne	-95
54	96	*EEE*	top	old	0.9267539911834319	T	0.28611018347510253	Wasser	43
54	97	*nnn*	nosou	new	1.0188254513450374	N	-66	Gemüse	-95
54	98	*nnn*	nosou	new	0.5319364364604553	N	-66	Reptil	-95
54	99	*VVV*	bottom	new	0.5803249889850122	N	-66	Fabrik	41
54	100	*nnn*	nosou	new	0.5016783603514341	N	-66	Grab	-95
54	101	*EEE*	top	new	0.47815013591934985	N	-66	Palast	16
54	102	*nnn*	nosou	new	2.1503705849208927	N	-66	Gras	-95
54	103	*nnn*	nosou	new	1.2929717275656003	N	-66	Auspuff	-95
54	104	*EEE*	bottom	old	1.5249153024942643	T	0.24524491917509295	Gabel	19
54	105	*VVV*	bottom	old	0.787132543287953	T	0.2538073877385614	Gehirn	27
54	106	*nnn*	nosou	new	1.7788650493257592	N	-66	Schleim	-95
54	107	*EEE*	bottom	new	2.3177541068762366	N	-66	Redner	28
54	108	*nnn*	nosou	new	0.9736172091234039	N	-66	Pfarrer	-95
54	109	*nnn*	nosou	new	6.446294520037554	N	-66	Luft	-95
54	110	*EEE*	bottom	old	5.109416294904804	T	0.7656806282502657	Fischer	34
54	111	*nnn*	nosou	old	1.6910889773043891	T	0.21375976513627393	Plakat	-95
54	112	*VVV*	top	old	1.4519056015651586	B	0.15014289242571977	Wolle	77
54	113	*VVV*	top	new	1.4422707218636788	N	-66	Zimmer	54
54	114	*EEE*	bottom	old	0.8379900209147308	T	0.3499637743298081	König	60
54	115	*nnn*	nosou	old	1.555188558104419	B	0.2141692013683496	Sauna	-95
54	116	*VVV*	top	old	0.7478049212750193	B	0.13393159707266022	Bettler	62
54	117	*EEE*	bottom	old	0.8429319736878824	B	0.173772450274555	Pelz	52
54	118	*VVV*	top	old	0.8185028254374629	T	0.11798327629367122	Mord	10
54	119	*nnn*	nosou	old	1.1721416797063284	T	0.21379135490496992	Meer	-95
54	120	*nnn*	nosou	new	0.8433487945421803	N	-66	Orkan	-95
54	121	*VVV*	bottom	new	0.43726517929462716	N	-66	Getränk	30
54	122	*nnn*	nosou	new	1.0212258635710896	N	-66	Möbel	-95
