subj_id	trial_no	item_type	source	recog	rt_recog	assign	rt_assign	word	study_pos
27	1	*VVV*	top	new	4.603790281587862	N	-66	Heer	15
27	2	*nnn*	nosou	new	2.309620073385304	N	-66	Meer	-95
27	3	*VVV*	bottom	old	1.5400581005815184	B	5.0654770036635455	Hektar	3
27	4	*VVV*	bottom	old	2.4081034766422817	B	1.861961676273495	Auspuff	48
27	5	*nnn*	nosou	new	2.017486380485934	N	-66	Junge	-95
27	6	*EEE*	top	old	1.0605009975406574	T	1.2701168452767888	Zucker	9
27	7	*nnn*	nosou	old	5.274461055756547	B	0.9016084942995803	Strand	-95
27	8	*EEE*	bottom	old	1.4727698126371251	T	2.0852891306130914	Vogel	34
27	9	*nnn*	nosou	new	2.186007613549009	N	-66	Blut	-95
27	10	*nnn*	nosou	new	3.947953987226356	N	-66	Pudding	-95
27	11	*EEE*	top	old	1.309974125106237	B	4.837854569675983	Palast	70
27	12	*EEE*	top	old	1.8422221647924744	T	0.9893960895133205	Bettler	42
27	13	*nnn*	nosou	new	1.9702608864754438	N	-66	Pianist	-95
27	14	*nnn*	nosou	new	1.2848430172307417	N	-66	Pflanze	-95
27	15	*VVV*	bottom	old	1.1712978518626187	B	0.7572772397252265	Fleisch	25
27	16	*VVV*	top	new	7.922948828243534	N	-66	Feuer	68
27	17	*VVV*	bottom	old	0.8135579243826214	T	1.6136278321500868	Vieh	32
27	18	*VVV*	bottom	old	1.714081289130263	B	1.0619016146520153	Butter	1
27	19	*EEE*	top	old	1.1292227231460856	T	0.8696753267868189	Lerche	72
27	20	*EEE*	bottom	old	1.1775522185344016	B	1.0535504248837242	Gift	29
27	21	*VVV*	bottom	new	1.3454227841139073	N	-66	Kugel	28
27	22	*nnn*	nosou	new	1.397099155408796	N	-66	Staub	-95
27	23	*nnn*	nosou	new	4.460650823370088	N	-66	Apfel	-95
27	24	*EEE*	top	old	1.268710894830292	T	1.5574398655589903	Sturm	18
27	25	*EEE*	top	new	5.851178073236952	N	-66	Auto	51
27	26	*nnn*	nosou	new	1.1243246658268617	N	-66	Wiege	-95
27	27	*nnn*	nosou	old	1.0435065150959417	T	1.9656701115891337	Rathaus	-95
27	28	*EEE*	bottom	old	6.514274273984483	B	3.6863081267365487	Salat	23
27	29	*nnn*	nosou	old	3.6023822798597394	T	1.04588600518764	Schädel	-95
27	30	*VVV*	top	new	1.5542960668244632	N	-66	Zeitung	76
27	31	*VVV*	top	old	0.9496245533809997	B	0.9095297348103486	Leiche	10
27	32	*nnn*	nosou	new	1.5142664791055722	N	-66	Ecke	-95
27	33	*VVV*	top	old	2.235513725754572	B	2.2854079410171835	Larve	11
27	34	*EEE*	top	old	1.35338505031541	B	0.46991155271825846	Gemüse	30
27	35	*nnn*	nosou	new	6.17044287644967	N	-66	Halle	-95
27	36	*EEE*	top	old	0.9149500491621438	T	1.2459354821767192	Ofen	79
27	37	*nnn*	nosou	new	2.1790176562208217	N	-66	Boden	-95
27	38	*nnn*	nosou	new	1.5068260596890468	N	-66	Dozent	-95
27	39	*nnn*	nosou	old	1.011514270590851	B	1.2779396241239738	Nonne	-95
27	40	*nnn*	nosou	old	1.72247063278337	B	1.1894931563001592	Raupe	-95
27	41	*EEE*	top	old	2.4189256437966833	B	1.0699529066041578	Sessel	5
27	42	*EEE*	bottom	old	7.466910933639156	B	0.709934412225266	Klavier	35
27	43	*nnn*	nosou	new	6.259354985872051	N	-66	Fahne	-95
27	44	*EEE*	bottom	old	0.8134672575979494	T	2.341852728437516	Ehefrau	8
27	45	*nnn*	nosou	new	2.4912416302540805	N	-66	Hütte	-95
27	46	*nnn*	nosou	new	1.5266094686521683	N	-66	Gras	-95
27	47	*nnn*	nosou	new	1.0035815428709611	N	-66	Yacht	-95
27	48	*nnn*	nosou	old	1.2620721174316714	B	1.5504778057074873	Nektar	-95
27	49	*nnn*	nosou	old	12.603964230511338	T	9.037230815039948	Harfe	-95
27	50	*nnn*	nosou	new	4.818760802576435	N	-66	Pfeife	-95
27	51	*nnn*	nosou	new	1.8614845474658068	N	-66	Blüte	-95
27	52	*nnn*	nosou	new	2.2382173188234447	N	-66	Orkan	-95
