subj_id	trial_no	item_type	source	recog	rt_recog	assign	rt_assign	word	study_pos
29	1	*VVV*	top	old	3.2434709797089454	B	2.233600628838758	Kugel	73
29	2	*VVV*	bottom	new	3.2102849556686124	N	-66	Sessel	8
29	3	*VVV*	top	old	2.020405726842	T	1.4060677693778416	Vulkan	15
29	4	*nnn*	nosou	new	1.2253130458848318	N	-66	Fuchs	-95
29	5	*nnn*	nosou	new	1.1487896215112414	N	-66	Wasser	-95
29	6	*EEE*	bottom	old	1.3571106813469669	B	3.2779337206739	Hotel	22
29	7	*VVV*	top	old	1.7786065406398848	B	1.357881142248516	Pfarrer	56
29	8	*VVV*	bottom	new	1.4002745433681412	N	-66	Klippe	28
29	9	*nnn*	nosou	new	0.8924074729002314	N	-66	Ofen	-95
29	10	*nnn*	nosou	new	0.9805862723296741	N	-66	Tinte	-95
29	11	*EEE*	bottom	old	0.964944439008832	B	0.5659913304698421	Richter	48
29	12	*nnn*	nosou	new	1.1444306507182773	N	-66	Schmutz	-95
29	13	*nnn*	nosou	new	0.9645235162897734	N	-66	Bankier	-95
29	14	*nnn*	nosou	new	1.1324199939117534	N	-66	Nagel	-95
29	15	*VVV*	top	old	3.4285801611695206	T	0.4691278201935347	Maler	14
29	16	*nnn*	nosou	new	1.0739519393246155	N	-66	Brett	-95
29	17	*VVV*	top	old	1.50243528005376	B	2.4780833000404527	Heer	69
29	18	*VVV*	top	old	1.4095249973033788	T	1.3739418470213423	Gabel	77
29	19	*EEE*	bottom	old	2.162488482063054	T	0.557890003779903	Stern	59
29	20	*VVV*	bottom	new	3.865863084429293	N	-66	Schmied	29
29	21	*VVV*	bottom	old	1.7333130393380998	B	0.4771630956674926	Fleisch	13
29	22	*nnn*	nosou	new	1.7313487332430668	N	-66	Wiege	-95
29	23	*nnn*	nosou	new	1.0857911090861307	N	-66	Redner	-95
29	24	*nnn*	nosou	new	1.173526421727729	N	-66	Panzer	-95
29	25	*EEE*	top	old	1.044230938074179	T	0.6696786300017266	Pudding	78
29	26	*VVV*	top	new	1.561101078070351	N	-66	Altar	80
29	27	*nnn*	nosou	new	3.870090363008785	N	-66	Flasche	-95
29	28	*nnn*	nosou	new	0.9907163153111469	N	-66	Pianist	-95
29	29	*VVV*	top	new	1.091165463658399	N	-66	Diener	65
29	30	*nnn*	nosou	new	0.8385826965532033	N	-66	Stange	-95
29	31	*VVV*	bottom	old	3.349416328695952	B	1.1737032420933247	Meer	4
29	32	*EEE*	bottom	new	1.0676122522127116	N	-66	Wohnung	68
29	33	*VVV*	bottom	new	1.7982672424404882	N	-66	Moor	43
29	34	*EEE*	bottom	old	4.31831317472097	T	1.0062830717652105	Fluss	54
29	35	*nnn*	nosou	new	1.6650218133145245	N	-66	Lerche	-95
29	36	*EEE*	bottom	old	1.2783517716015922	T	3.853166479457286	Schiff	51
29	37	*nnn*	nosou	new	1.2033360382920364	N	-66	Halle	-95
29	38	*EEE*	bottom	old	2.140215679828543	T	3.0696101992944023	Erde	7
29	39	*VVV*	top	new	1.2028757309744833	N	-66	Auto	52
29	40	*nnn*	nosou	new	2.0535638534784084	N	-66	Sumpf	-95
29	41	*EEE*	top	old	1.8779984590801178	T	1.4375356410018867	Felsen	11
29	42	*VVV*	top	old	1.7151784901070641	T	1.5580463113583392	Blut	63
29	43	*VVV*	top	new	5.8811664564709645	N	-66	Sänger	5
