subj_id	trial_no	item_type	source	moni_response	rt_moni	word	study_pos
121	1	*VVV*	left	N	2.6352434999971592	Nonne	44
121	2	*nnn*	nosou	N	2.3963793000002624	Boden	-95
121	3	*nnn*	nosou	N	1.7492294000003312	Berg	-95
121	4	*EEE*	left	L	2.282776299998659	Flasche	50
121	5	*nnn*	nosou	N	1.4763579000027676	Pfeil	-95
121	6	*VVV*	left	N	1.9415957999990496	Felsen	17
121	7	*nnn*	nosou	N	1.4775537000023178	Bettler	-95
121	8	*EEE*	right	N	1.2450809000001755	Hotel	32
121	9	*EEE*	left	N	3.700162299999647	Gabel	29
121	10	*nnn*	nosou	N	3.5817239999996673	Gelenk	-95
121	11	*VVV*	left	N	2.234454999997979	Räuber	33
121	12	*nnn*	nosou	N	1.3411607000016375	Redner	-95
121	13	*EEE*	right	R	2.51647149999917	Tinte	8
121	14	*nnn*	nosou	N	1.4034866000001784	Diener	-95
121	15	*nnn*	nosou	N	2.372226800001954	Maler	-95
121	16	*nnn*	nosou	N	1.611818299999868	Katze	-95
121	17	*nnn*	nosou	N	3.252543600003264	Kneipe	-95
121	18	*nnn*	nosou	N	1.2294398999983969	Pelz	-95
121	19	*VVV*	right	N	2.5235833000006096	Gemüse	26
121	20	*nnn*	nosou	N	1.0528192000019772	Puppe	-95
121	21	*VVV*	left	N	3.500216199998249	Sessel	53
121	22	*EEE*	left	L	1.509317200001533	Stirn	72
121	23	*nnn*	nosou	N	2.0124294999986887	Ecke	-95
121	24	*EEE*	left	L	1.477213699999993	Schleim	79
121	25	*nnn*	nosou	N	2.749375499999587	Meer	-95
121	26	*nnn*	nosou	N	1.0930158000010124	Fuchs	-95
121	27	*EEE*	left	N	1.0528690000028291	Sauna	57
121	28	*nnn*	nosou	N	1.3650617999992392	Becher	-95
121	29	*VVV*	right	R	1.8941808999989007	Halle	18
121	30	*nnn*	nosou	N	1.2051988000021083	Wald	-95
121	31	*nnn*	nosou	N	1.491827399997419	Yacht	-95
121	32	*nnn*	nosou	N	1.1808836000018346	Stange	-95
121	33	*nnn*	nosou	N	2.4363880999990215	Altar	-95
121	34	*EEE*	right	R	2.717040100000304	Staub	54
121	35	*VVV*	right	N	1.8122557000024244	Möbel	1
121	36	*VVV*	left	N	1.4773538999979792	Bauch	67
121	37	*nnn*	nosou	N	1.0540918999977293	Gold	-95
121	38	*VVV*	right	L	1.5413020999985747	Nässe	14
121	39	*nnn*	nosou	N	1.236866100000043	Ehefrau	-95
121	40	*VVV*	left	N	1.2291700999994646	Elefant	47
121	41	*nnn*	nosou	N	1.253224100000807	Wiege	-95
121	42	*EEE*	left	R	1.500905299999431	Sumpf	7
121	43	*nnn*	nosou	L	2.2210330000016256	Schmutz	-95
121	44	*VVV*	right	N	1.2062705999996979	Nagel	22
121	45	*EEE*	left	L	2.0689277999990736	Abgrund	23
121	46	*nnn*	nosou	N	1.3010744999992312	Mädchen	-95
121	47	*VVV*	right	N	1.757627599999978	Wiese	12
121	48	*nnn*	nosou	R	4.893311999996513	Luft	-95
121	49	*nnn*	nosou	N	2.9859220999969693	Zimmer	-95
121	50	*VVV*	left	N	1.1652407999972638	Schaum	80
121	51	*VVV*	right	N	1.013242099998024	Wolle	58
121	52	*EEE*	left	L	2.0135001000016928	Allee	37
121	53	*VVV*	right	R	1.443935399998736	Ofen	76
121	54	*EEE*	right	R	1.9255837999990035	Mönch	4
121	55	*VVV*	left	R	3.4273615999991307	Sklave	75
121	56	*EEE*	right	R	1.125634899999568	Nektar	77
121	57	*EEE*	left	N	1.2126827000029152	Feuer	42
121	58	*EEE*	right	L	2.981810699999187	Mord	41
121	59	*EEE*	right	R	1.4775097999990976	Küche	46
