subj_id	trial_no	item_type	source	moni_response	rt_moni	word	study_pos
131	1	*EEE*	right	R	9.824584099998901	Abgrund	4
131	2	*EEE*	left	R	1.4594772000000376	Gelenk	58
131	3	*VVV*	left	L	1.1562514999986888	Möbel	11
131	4	*EEE*	right	N	2.18873480000002	Lager	9
131	5	*nnn*	nosou	N	1.3557772000003752	Kaffee	-95
131	6	*nnn*	nosou	N	0.8207583999992494	Larve	-95
131	7	*nnn*	nosou	N	2.1572065000000293	Nagel	-95
131	8	*EEE*	left	L	0.8773724999991828	Altar	70
131	9	*VVV*	right	L	1.6995067000007111	Fahne	20
131	10	*EEE*	right	R	0.8599465000006603	Diener	35
131	11	*EEE*	right	L	1.2682072000006883	Halle	6
131	12	*nnn*	nosou	N	1.0273784000000887	Raupe	-95
131	13	*nnn*	nosou	N	0.8523597999992489	Schiff	-95
131	14	*nnn*	nosou	N	4.940571600000112	Getränk	-95
131	15	*EEE*	left	L	0.8683860000001005	Vulkan	34
131	16	*EEE*	right	L	3.276169000000664	Brief	8
131	17	*nnn*	nosou	R	0.9891482000002725	Strand	-95
131	18	*nnn*	nosou	N	1.3012588000001415	Schädel	-95
131	19	*nnn*	nosou	N	1.027896099998543	Plakat	-95
131	20	*nnn*	nosou	N	0.6851478000007774	Mönch	-95
131	21	*VVV*	right	R	0.8442696000001888	Zucker	33
131	22	*nnn*	nosou	N	0.9161602999993192	Tinte	-95
131	23	*VVV*	right	N	2.0681086999993568	Sturm	50
131	24	*EEE*	left	L	1.1097466999999597	Kugel	36
131	25	*nnn*	nosou	N	1.3333192999998573	Berg	-95
131	26	*nnn*	nosou	N	0.7013120000010531	Kind	-95
131	27	*nnn*	nosou	R	1.0364937000013015	Boden	-95
131	28	*nnn*	nosou	N	3.317724200000157	Mutter	-95
131	29	*nnn*	nosou	N	0.756626000000324	Fleisch	-95
131	30	*VVV*	left	R	0.8376447999999073	Sänger	51
131	31	*VVV*	right	L	1.0689431999999215	Papier	68
131	32	*VVV*	left	L	2.4999043000007077	Pflanze	77
131	33	*VVV*	right	R	0.8131008000000293	Pianist	47
131	34	*EEE*	right	L	0.9822743000004266	Kalk	64
131	35	*nnn*	nosou	N	0.836062899999888	Pfeife	-95
131	36	*EEE*	right	R	0.7811220000003232	Lerche	78
131	37	*EEE*	right	L	1.0378794999996899	Neffe	10
131	38	*nnn*	nosou	N	0.8135292000006302	Katze	-95
131	39	*nnn*	nosou	N	0.8360931000006531	Insekt	-95
131	40	*VVV*	right	R	0.7651001999984146	Schaum	38
131	41	*VVV*	right	R	0.7331333000001905	Doktor	19
131	42	*VVV*	left	L	2.5648202000011224	Haut	80
131	43	*nnn*	nosou	N	1.65305829999852	Schmied	-95
131	44	*nnn*	nosou	R	3.0578531000010116	Ofen	-95
131	45	*nnn*	nosou	N	0.7717325999983586	Ehefrau	-95
131	46	*VVV*	left	L	0.910160999999789	Keller	55
131	47	*nnn*	nosou	N	5.029810500000167	Gabel	-95
131	48	*EEE*	right	R	0.765241099999912	Elefant	12
131	49	*nnn*	nosou	N	1.2273342999997112	Wolle	-95
131	50	*nnn*	nosou	N	0.9807190999999875	Pudding	-95
131	51	*VVV*	right	R	0.7573967999996967	Staub	7
131	52	*VVV*	right	R	0.8684080999992148	Wiese	39
131	53	*VVV*	left	N	0.7892310999995971	Frosch	32
131	54	*EEE*	left	R	0.933173600000373	Dampf	14
131	55	*VVV*	left	L	1.044216399999641	Eisen	41
131	56	*nnn*	nosou	N	2.7733428999999887	Sauna	-95
131	57	*EEE*	left	L	1.294001300000673	Nektar	24
131	58	*EEE*	left	R	1.4379081000006408	Leiche	79
131	59	*VVV*	left	R	0.8350619000011648	Schüler	42
131	60	*nnn*	nosou	N	1.0365287999993598	Winter	-95
131	61	*VVV*	right	R	1.0213785999985703	Panzer	40
131	62	*EEE*	left	L	4.8291621999997005	Fluss	52
131	63	*EEE*	right	N	0.8046780999993643	Bauch	13
131	64	*VVV*	left	L	0.8456569999998464	Heer	37
131	65	*nnn*	nosou	N	0.8934473999997863	Kinn	-95
131	66	*nnn*	nosou	N	0.9655289000002085	Moor	-95
131	67	*EEE*	left	R	1.1732110999982979	Butter	26
