subj_id_no	age	gender	occupation	strategy1	strategy2
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
129	26	m	stud_non_psy	1	Ich habe versucht, mir die *EEE*-Wörter bildlich vorzustellen und mehrere Wörter in einem Bild zusammenzufassen. Ich habe ein neues Bild begonnen, sobald das alte zu chaotisch wurde.
