subj_id_no	age	gender	occupation	strategy1	strategy2
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
156	22	w	stud_non_psy	1	ich habe mir immer 4 EEE Wörter in einem Bild vorgstellt, also bildlich 
