subj_id	trial_no	item_type	source	moni_response	rt_moni	word	study_pos
133	1	*VVV*	left	N	1.279414300002827	Hotel	17
133	2	*EEE*	right	R	2.0114088999980595	Fleisch	67
133	3	*EEE*	left	N	1.0845255000022007	Stein	19
133	4	*EEE*	left	N	1.8043896000017412	Neffe	30
133	5	*VVV*	right	N	1.4045822999978554	Gras	26
133	6	*nnn*	nosou	N	0.9492647999977635	Kinn	-95
133	7	*nnn*	nosou	N	0.8931253000009747	Blase	-95
133	8	*nnn*	nosou	N	0.89306939999733	Tinte	-95
133	9	*nnn*	nosou	L	0.9646924000007857	Lager	-95
133	10	*VVV*	left	N	1.4741902999994636	Abgrund	49
133	11	*VVV*	left	R	2.0060559999983525	Schiff	73
133	12	*VVV*	left	N	1.3077360999996017	Zucker	9
133	13	*nnn*	nosou	N	0.8922540999992634	Rathaus	-95
133	14	*nnn*	nosou	N	0.875813399998151	Wolle	-95
133	15	*VVV*	right	L	0.7653513999975985	Boden	61
133	16	*nnn*	nosou	N	1.8451829999976326	Gabel	-95
133	17	*VVV*	right	R	0.7966937999990478	Pfeffer	47
133	18	*nnn*	nosou	L	2.557831099999021	Frosch	-95
133	19	*EEE*	right	N	2.394805099997029	Dampf	62
133	20	*EEE*	right	L	1.229638500000874	Gehirn	56
133	21	*nnn*	nosou	N	0.9261622000012721	Seil	-95
133	22	*nnn*	nosou	N	2.989577200001804	Sessel	-95
133	23	*nnn*	nosou	N	0.8052556000002369	Klippe	-95
133	24	*nnn*	nosou	N	0.8381608000017877	Stange	-95
133	25	*VVV*	right	R	0.85238229999959	Yacht	40
133	26	*EEE*	right	L	1.1649781999985862	Wohnung	34
133	27	*VVV*	right	L	1.0124355999978434	Eisen	76
133	28	*VVV*	left	R	0.9242403999996895	Pflanze	80
133	29	*nnn*	nosou	N	2.2853515000024345	Apfel	-95
133	30	*nnn*	nosou	N	1.4065068000018073	Gift	-95
133	31	*nnn*	nosou	N	0.6518611000028613	Sklave	-95
133	32	*nnn*	nosou	N	1.372437500001979	König	-95
133	33	*VVV*	right	R	0.7656419999984792	Stuhl	42
133	34	*nnn*	nosou	N	1.076827199998661	Palast	-95
133	35	*VVV*	left	L	0.8203251000013552	Schüler	23
133	36	*nnn*	nosou	N	1.4295015999996394	Flasche	-95
133	37	*nnn*	nosou	N	0.6446894000000611	Hütte	-95
133	38	*VVV*	right	N	0.8853559000017412	Schlamm	25
133	39	*VVV*	left	N	0.548845600002096	Bankier	54
133	40	*nnn*	nosou	N	0.7309806999983266	Mädchen	-95
133	41	*nnn*	nosou	N	0.6379932000018016	Harfe	-95
133	42	*nnn*	nosou	N	0.8462764000032621	Hafer	-95
133	43	*nnn*	nosou	N	1.0686601999987033	Pfarrer	-95
133	44	*nnn*	nosou	N	0.6692315000000235	Dichter	-95
133	45	*nnn*	nosou	R	1.0052217000011296	Katze	-95
133	46	*nnn*	nosou	N	0.9891612999999779	Nektar	-95
133	47	*nnn*	nosou	N	0.7575288000007276	Grab	-95
133	48	*EEE*	left	L	0.6290593999983685	Körper	71
133	49	*nnn*	nosou	N	1.1014964999994845	Sumpf	-95
133	50	*nnn*	nosou	N	0.9224328000018431	Vulkan	-95
133	51	*nnn*	nosou	N	1.972616700000799	Butter	-95
133	52	*EEE*	right	R	1.0830665000030422	Orkan	46
133	53	*VVV*	right	L	1.292945500001224	Schleim	51
133	54	*VVV*	left	N	0.9567725999986578	Reptil	52
133	55	*nnn*	nosou	L	0.7413491000006616	Bauch	-95
133	56	*VVV*	right	N	0.7261453999999503	Bettler	31
133	57	*EEE*	right	R	1.2527846999983012	Fabrik	1
133	58	*EEE*	right	L	1.8929942000031588	Nässe	7
133	59	*VVV*	left	N	0.8294836999994004	Buch	39
133	60	*nnn*	nosou	N	0.6218628999995417	Becher	-95
133	61	*EEE*	left	L	0.845611499997176	Schmutz	27
133	62	*EEE*	left	L	1.6379570999997668	Lerche	18
133	63	*nnn*	nosou	N	1.0935754000020097	Toast	-95
133	64	*nnn*	nosou	N	3.2289831999987655	Ecke	-95
133	65	*nnn*	nosou	N	0.6046968999980891	Ehefrau	-95
133	66	*EEE*	left	R	0.9108995999995386	Keller	74
133	67	*EEE*	left	L	1.1323811000002024	Insekt	48
133	68	*EEE*	left	R	2.0783894999985932	Berg	14
133	69	*nnn*	nosou	N	0.8142614999997022	Halle	-95
133	70	*nnn*	nosou	N	0.8766715999990993	Kalk	-95
133	71	*VVV*	right	N	0.6134279999969294	Moor	13
133	72	*EEE*	right	N	0.7892740999996022	Redner	78
133	73	*nnn*	nosou	L	0.9166221999985282	Raupe	-95
133	74	*EEE*	right	R	0.996856800000387	Fuchs	72
133	75	*nnn*	nosou	N	1.5324522999981127	Mutter	-95
133	76	*nnn*	nosou	N	0.9805496999979368	Fischer	-95
133	77	*VVV*	right	L	0.9803446000005351	Kneipe	8
133	78	*VVV*	left	N	1.5492072000015469	Diamant	3
133	79	*EEE*	left	L	0.9732248999971489	Küste	22
133	80	*EEE*	left	L	1.1890820000007807	Blüte	63
133	81	*nnn*	nosou	N	0.7734391000012693	Hammer	-95
133	82	*VVV*	right	R	0.6856779999980063	Leiche	41
133	83	*EEE*	left	R	0.7624875000001339	Pfeil	64
133	84	*nnn*	nosou	N	0.34023729999898933	Metall	-95
133	85	*nnn*	nosou	L	0.7263262999986182	Nonne	-95
133	86	*EEE*	right	R	1.0210636999981944	Klavier	36
133	87	*EEE*	left	L	1.132853700000851	Erde	68
133	88	*VVV*	left	L	1.6917246999983035	Staub	58
133	89	*EEE*	left	R	0.9332732000002579	Fluss	32
133	90	*VVV*	left	N	0.8221397000015713	Brief	28
133	91	*VVV*	left	L	2.1732120999986364	Wasser	24
133	92	*nnn*	nosou	N	1.3817777000003844	Gold	-95
133	93	*nnn*	nosou	L	0.8053123999998206	Gelenk	-95
133	94	*EEE*	right	N	0.6782405999983894	Stern	66
133	95	*nnn*	nosou	N	0.597478299998329	Haut	-95
133	96	*nnn*	nosou	N	0.5967877000002773	Maler	-95
133	97	*EEE*	left	L	0.9090474000004178	Gemüse	57
133	98	*nnn*	nosou	N	0.899386199998844	Lawine	-95
133	99	*nnn*	nosou	N	0.7096961000024749	Nagel	-95
133	100	*EEE*	right	R	0.6931777000027068	Plakat	59
133	101	*EEE*	left	R	0.8932081999992079	Sauna	15
133	102	*nnn*	nosou	N	0.7812849999972968	Feuer	-95
133	103	*nnn*	nosou	N	1.0529526000027545	Wiese	-95
133	104	*nnn*	nosou	N	1.6448665999996592	Person	-95
133	105	*nnn*	nosou	N	0.6450895000016317	Richter	-95
133	106	*VVV*	left	L	1.0057608999995864	Wald	43
133	107	*nnn*	nosou	N	0.4927263999998104	Räuber	-95
133	108	*VVV*	left	N	0.6450531000009505	Hektar	5
133	109	*nnn*	nosou	R	0.8520759999992151	Kind	-95
133	110	*nnn*	nosou	N	0.8463850999978604	Heer	-95
133	111	*nnn*	nosou	L	0.6381528999991133	Stirn	-95
133	112	*VVV*	left	N	0.6923341999972763	Mönch	6
