subj_id_no	age	gender	occupation	strategy1	strategy2
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
106	30	m	stud_non_psy	1	Wortgruppen gebildet (Gras, Raupe, Hektar, Gemüse), zusammenhängende Wörter (Zahn - Körper, Winter - Garten)
